9.335546	99.86749
9.335727	99.8675
9.335908	99.8675
9.336089	99.8675
9.33627	99.86751
9.336451	99.86751
9.336631	99.86751
9.336812	99.86751
9.336993	99.86752
9.337174	99.86752
9.337355	99.86752
9.337536	99.86753
9.337717	99.86753
9.337897	99.86753
9.338078	99.86754
9.338259	99.86754
9.33844	99.86754
9.338621	99.86754
9.338802	99.86755
9.338983	99.86755
9.339163	99.86755
9.339344	99.86756
9.339525	99.86756
9.339706	99.86756
9.339887	99.86757
9.340068	99.86757
9.340249	99.86757
9.340429	99.86757
9.34061	99.86758
9.340791	99.86758
9.340972	99.86758
9.341153	99.86759
9.341334	99.86759
9.341515	99.86759
9.341695	99.8676
9.341876	99.8676
9.342057	99.8676
9.342238	99.8676
9.342419	99.86761
9.3426	99.86761
9.34278	99.86761
9.342961	99.86762
9.343142	99.86762
9.343323	99.86762
9.343504	99.86763
9.343685	99.86763
9.343866	99.86763
9.344046	99.86763
9.344227	99.86764
9.344408	99.86764
9.344589	99.86764
9.34477	99.86765
9.344951	99.86765
9.345132	99.86765
9.345312	99.86766
9.345493	99.86766
9.345674	99.86766
9.345855	99.86766
9.346036	99.86767
9.346217	99.86767
9.346398	99.86767
9.346578	99.86768
9.346759	99.86768
9.34694	99.86768
9.347121	99.86769
9.347302	99.86769
9.347483	99.86769
9.347664	99.86769
9.347844	99.8677
9.348025	99.8677
9.348206	99.8677
9.348387	99.86771
9.348568	99.86771
9.348749	99.86771
9.34893	99.86772
9.34911	99.86772
9.349291	99.86772
9.349472	99.86772
9.349653	99.86773
9.349834	99.86773
9.350015	99.86773
9.350195	99.86774
9.350376	99.86774
9.350557	99.86774
9.350738	99.86775
9.350919	99.86775
9.3511	99.86775
9.351281	99.86775
9.351461	99.86776
9.351642	99.86776
9.351823	99.86776
9.352004	99.86777
9.352185	99.86777
9.352366	99.86777
9.352547	99.86778
9.352727	99.86778
9.352908	99.86778
9.353089	99.86778
9.35327	99.86779
9.353451	99.86779
9.353632	99.86779
9.353813	99.8678
9.353993	99.8678
9.354174	99.8678
9.354355	99.86781
9.354536	99.86781
9.354717	99.86781
9.354898	99.86782
9.355078	99.86783
9.355259	99.86784
9.355439	99.86785
9.35562	99.86786
9.3558	99.86787
9.355981	99.86789
9.356161	99.86791
9.356341	99.86792
9.356521	99.86794
9.3567	99.86796
9.35688	99.86799
9.357059	99.86801
9.357238	99.86804
9.357417	99.86806
9.357596	99.86809
9.357774	99.86812
9.357953	99.86815
9.358131	99.86818
9.358308	99.86822
9.358486	99.86825
9.358663	99.86829
9.35884	99.86833
9.359017	99.86836
9.359194	99.8684
9.359371	99.86844
9.359548	99.86848
9.359725	99.86851
9.359902	99.86855
9.360079	99.86859
9.360256	99.86863
9.360433	99.86866
9.36061	99.8687
9.360787	99.86874
9.360964	99.86878
9.361141	99.86881
9.361318	99.86885
9.361495	99.86889
9.361672	99.86893
9.361849	99.86896
9.362026	99.869
9.362203	99.86904
9.36238	99.86908
9.362557	99.86911
9.362734	99.86915
9.362911	99.86919
9.363088	99.86923
9.363265	99.86926
9.363442	99.8693
9.363619	99.86934
9.363796	99.86938
9.363973	99.86941
9.36415	99.86945
9.364327	99.86949
9.364504	99.86953
9.364681	99.86956
9.364858	99.8696
9.365035	99.86964
9.365212	99.86968
9.365389	99.86971
9.365566	99.86975
9.365743	99.86979
9.36592	99.86983
9.366097	99.86986
9.366274	99.8699
9.366451	99.86994
9.366628	99.86998
9.366805	99.87001
9.366982	99.87005
9.367159	99.87009
9.367336	99.87013
9.367513	99.87016
9.36769	99.8702
9.367867	99.87024
9.368044	99.87028
